product_name,brand,price,image_url,switch_type,connection,layout,key_force,weight_g,wireless_type,engraving,backlight,raw_switch_name,switch_name,switch_manufacturer,product_code,media_url,price_compare_url,media_url_is_placeholder
앱코 AO98 레트로 타임리스 3모드 기계식,앱코,59000,https://img.danuri.io/catalog-image/475/702/097/412ad60915da49b892e37cd1d034e4fc.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,98키,40g,1090,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,복고축,,,97702484,https://example.com/media,https://prod.danawa.com/info/?pcode=97702484&cate=112782,True
앱코 AO98 레트로 타임리스 3모드 기계식,앱코,59000,https://img.danuri.io/catalog-image/475/702/097/412ad60915da49b892e37cd1d034e4fc.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,98키,40g,1090,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,97702475,https://example.com/media,https://prod.danawa.com/info/?pcode=97702475&cate=112782,True
FL-ESPORTS Geo65 유무선 기계식 드림 그린,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/644/501/090/a75d973c3c9c4b8d950062c1259bd638.jpg?shrink=130:130&_v=20260610124859,기계식,유선+무선,미니,40g,1530,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,BCP,BCP,,90501662,https://example.com/media,https://prod.danawa.com/info/?pcode=90501662&cate=112782,True
FL-ESPORTS Geo65 유무선 기계식 드림 그린,FL-ESPORTS,98000,https://img.danuri.io/catalog-image/644/501/090/a75d973c3c9c4b8d950062c1259bd638.jpg?shrink=130:130&_v=20260610124859,기계식,유선+무선,미니,40g,1530,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,90501671,https://example.com/media,https://prod.danawa.com/info/?pcode=90501671&cate=112782,True
FL-ESPORTS Geo65 유무선 기계식 드림 그린,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/644/501/090/a75d973c3c9c4b8d950062c1259bd638.jpg?shrink=130:130&_v=20260610124859,기계식,유선+무선,미니,40g,1530,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,90501644,https://example.com/media,https://prod.danawa.com/info/?pcode=90501644&cate=112782,True
Razer BlackWidow V3 TKL KR,Razer,96480,https://img.danuri.io/catalog-image/248/244/014/7a2dc79081a54e99b7a860b0be409e84.jpg?shrink=130:130&_v=20260610124841,기계식,유선,텐키리스,45g,837,유선,한/영 정각,RGB 백라이트,녹축,,RAZER,12108071,https://example.com/media,https://prod.danawa.com/info/?pcode=12108071&cate=112782,True
Razer BlackWidow V3 TKL KR,Razer,79900,https://img.danuri.io/catalog-image/248/244/014/7a2dc79081a54e99b7a860b0be409e84.jpg?shrink=130:130&_v=20260610124841,기계식,유선,텐키리스,45g,837,유선,한/영 정각,RGB 백라이트,황축,,RAZER,14244248,https://example.com/media,https://prod.danawa.com/info/?pcode=14244248&cate=112782,True
앱코 AK10 오피스 마스터 슬림 무선,앱코,15900,https://img.danuri.io/catalog-image/034/111/079/24fe69d0b70d4891a744e73a0e6441fc.jpg?shrink=130:130&_v=20260610124800,멤브레인,무선,풀배열,0g,495,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,79111034,https://example.com/media,https://prod.danawa.com/info/?pcode=79111034&cate=112782,True
AULA F75 MAX 유무선 기계식 올리비아 화이트,AULA,74000,https://img.danuri.io/catalog-image/637/268/090/331151b08c7c4eccb3918e9616fc347b.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,46g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,저소음 바다축,,,79556477,https://example.com/media,https://prod.danawa.com/info/?pcode=79556477&cate=112782,True
AULA F75 MAX 유무선 기계식 올리비아 화이트,AULA,79000,https://img.danuri.io/catalog-image/637/268/090/331151b08c7c4eccb3918e9616fc347b.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,46g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,90268637,https://example.com/media,https://prod.danawa.com/info/?pcode=90268637&cate=112782,True
AULA F75 MAX 유무선 기계식 올리비아 화이트,AULA,69000,https://img.danuri.io/catalog-image/637/268/090/331151b08c7c4eccb3918e9616fc347b.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,46g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,79556486,https://example.com/media,https://prod.danawa.com/info/?pcode=79556486&cate=112782,True
앱코 AN02 블랙 RGB BAR 축교환 기계식 키보드,앱코,34900,https://img.danuri.io/catalog-image/640/650/014/3f849288b9264d679ffeac758f14736a.jpg?shrink=130:130&_v=20260610124800,기계식,유선,풀배열,50g,830,유선,한/영 정각,레인보우 백라이트,적축,,GTMX,14650697,https://example.com/media,https://prod.danawa.com/info/?pcode=14650697&cate=112782,True
앱코 AN02 블랙 RGB BAR 축교환 기계식 키보드,앱코,34900,https://img.danuri.io/catalog-image/640/650/014/3f849288b9264d679ffeac758f14736a.jpg?shrink=130:130&_v=20260610124800,기계식,유선,풀배열,50g,830,유선,한/영 정각,레인보우 백라이트,갈축,,GTMX,14650688,https://example.com/media,https://prod.danawa.com/info/?pcode=14650688&cate=112782,True
앱코 AN02 블랙 RGB BAR 축교환 기계식 키보드,앱코,19900,https://img.danuri.io/catalog-image/640/650/014/3f849288b9264d679ffeac758f14736a.jpg?shrink=130:130&_v=20260610124800,기계식,유선,풀배열,50g,830,유선,한/영 정각,레인보우 백라이트,청축,,GTMX,14650640,https://example.com/media,https://prod.danawa.com/info/?pcode=14650640&cate=112782,True
CORSAIR K70 RGB PRO,CORSAIR,179990,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,적축,MX Red,체리,16387952,https://example.com/media,https://prod.danawa.com/info/?pcode=16387952&cate=112782,True
CORSAIR K70 RGB PRO,CORSAIR,215000,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,저소음 적축,,체리,16388009,https://example.com/media,https://prod.danawa.com/info/?pcode=16388009&cate=112782,True
CORSAIR K70 RGB PRO,CORSAIR,214480,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,갈축,,체리,16387904,https://example.com/media,https://prod.danawa.com/info/?pcode=16387904&cate=112782,True
CORSAIR K70 RGB PRO,CORSAIR,196800,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,스피드 은축,,체리,16388081,https://example.com/media,https://prod.danawa.com/info/?pcode=16388081&cate=112782,True
CORSAIR K70 RGB PRO,CORSAIR,214490,https://img.danuri.io/catalog-image/009/388/016/83d3a55d3c38462eb41e2b77cfc0a478.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,1150,유선,한/영 정각,RGB 백라이트,청축,,체리,16387832,https://example.com/media,https://prod.danawa.com/info/?pcode=16387832&cate=112782,True
앱코 LKN84BT 8K 로우 프로파일 슬림 유무선 무접점,앱코,139000,https://img.danuri.io/catalog-image/582/098/078/9dd7a9cea60a46af9ba405010060db71.jpg?shrink=130:130&_v=20260610164827,무접점,유선+무선,미니,35g,791,"블루투스, 전용동글(리시버)",한/영 정각,없음,,,,78098582,https://example.com/media,https://prod.danawa.com/info/?pcode=78098582&cate=112782,True
앱코 K561 교체축 유무선 블루투스 기계식 화이트,앱코,29900,https://img.danuri.io/catalog-image/887/708/036/856053bfa47e4092a955cd066c7f15cd.jpg?shrink=130:130&_v=20260610124901,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,적축,,JIXIAN,36708881,https://example.com/media,https://prod.danawa.com/info/?pcode=36708881&cate=112782,True
앱코 K561 교체축 유무선 블루투스 기계식 화이트,앱코,29900,https://img.danuri.io/catalog-image/887/708/036/856053bfa47e4092a955cd066c7f15cd.jpg?shrink=130:130&_v=20260610124901,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,갈축,,JIXIAN,36708887,https://example.com/media,https://prod.danawa.com/info/?pcode=36708887&cate=112782,True
앱코 K561 교체축 유무선 블루투스 기계식 화이트,앱코,38890,https://img.danuri.io/catalog-image/887/708/036/856053bfa47e4092a955cd066c7f15cd.jpg?shrink=130:130&_v=20260610124901,기계식,유선+무선,풀배열,45g,867,"전용동글(리시버), 블루투스",한/영 정각,없음,청축,,JIXIAN,36708878,https://example.com/media,https://prod.danawa.com/info/?pcode=36708878&cate=112782,True
앱코 MK108 저소음 멤브레인,앱코,18900,https://img.danuri.io/catalog-image/480/143/063/66f0e3adae954e52944fede12514f75d.jpg?shrink=130:130&_v=20260610124740,멤브레인,유선,풀배열,0g,711,유선,한/영 정각,레인보우 백라이트,,,,63143480,https://example.com/media,https://prod.danawa.com/info/?pcode=63143480&cate=112782,True
COX CSK88 VIA 실리콘 사운드 뎀퍼 유무선 기계식 그린,COX,35750,https://img.danuri.io/catalog-image/367/426/091/8be61b66b56841cb90ccea8a5b86c89e.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,텐키리스,40g,957,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축,,오테뮤,91426367,https://example.com/media,https://prod.danawa.com/info/?pcode=91426367&cate=112782,True
COX CSK88 VIA 실리콘 사운드 뎀퍼 유무선 기계식 그린,COX,33000,https://img.danuri.io/catalog-image/367/426/091/8be61b66b56841cb90ccea8a5b86c89e.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,텐키리스,40g,957,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,페블축,,오테뮤,91426376,https://example.com/media,https://prod.danawa.com/info/?pcode=91426376&cate=112782,True
발키리 VK-87 MERLIN 유무선 기계식,발키리,64990,https://img.danuri.io/catalog-image/406/061/072/18d330fb40704b47b264016f2fc9c7ca.jpg?shrink=130:130&_v=20260610124739,기계식,유선+무선,텐키리스,45g,839,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,72061406,https://example.com/media,https://prod.danawa.com/info/?pcode=72061406&cate=112782,True
로지텍 MK345 (정품),로지텍,40080,https://img.danuri.io/catalog-image/153/904/002/299a44169a9e4a89bf41c9c19e3f6fba.jpg?shrink=130:130&_v=20260610135622,멤브레인,무선,풀배열,0g,603,[키보드] 전용동글(리시버),한/영 정각,없음,,,,2904153,https://example.com/media,https://prod.danawa.com/info/?pcode=2904153&cate=112782,True
AULA F99 유무선 기계식 인디고 블랙 한글,AULA,107570,https://img.danuri.io/catalog-image/412/145/060/bb8f91aceb7948f6bd4bdc5c7541ed4e.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,99키,40g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축 V2,,,60145412,https://example.com/media,https://prod.danawa.com/info/?pcode=60145412&cate=112782,True
AULA F99 유무선 기계식 인디고 블랙 한글,AULA,72000,https://img.danuri.io/catalog-image/412/145/060/bb8f91aceb7948f6bd4bdc5c7541ed4e.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,99키,40g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,,60145427,https://example.com/media,https://prod.danawa.com/info/?pcode=60145427&cate=112782,True
AULA F99 유무선 기계식 인디고 블랙 한글,AULA,72000,https://img.danuri.io/catalog-image/412/145/060/bb8f91aceb7948f6bd4bdc5c7541ed4e.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,99키,40g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,회목축 V4,Grey Wood V4 회목축,,60145436,https://example.com/media,https://prod.danawa.com/info/?pcode=60145436&cate=112782,True
한성컴퓨터 TFG Magnetox 2XF,한성컴퓨터,94000,https://img.danuri.io/catalog-image/410/680/109/eedc43a4bfb64ac1994ccd41e99cdf70.jpg?shrink=130:130&_v=20260610124800,무접점 자석축,유선,풀배열,35g,1233,유선,한/영 정각,RGB 백라이트,,,,109680410,https://example.com/media,https://prod.danawa.com/info/?pcode=109680410&cate=112782,True
로지텍 mx keys mini (정품),로지텍,112500,https://img.danuri.io/catalog-image/342/151/016/98a253888dd247c58814d6d03145c1b4.jpg?shrink=130:130&_v=20260610124732,펜타그래프,무선,미니,0g,506,블루투스,한/영 정각,단색 백라이트,,,,16151342,https://example.com/media,https://prod.danawa.com/info/?pcode=16151342&cate=112782,True
로지텍 ALTO KEYS K98M 무선 기계식 (정품),로지텍,129000,https://img.danuri.io/catalog-image/657/361/097/de84b0054bea4d84976d71286116c6b2.jpg?shrink=130:130&_v=20260610124732,기계식,무선,98키,40g,1100,블루투스,한/영 정각,단색 백라이트,,,,97361657,https://example.com/media,https://prod.danawa.com/info/?pcode=97361657&cate=112782,True
AULA F108 PRO 유무선 기계식 해외구매,AULA,55760,https://img.danuri.io/catalog-image/351/331/076/4482f824c6ea4d7da188f837e2e9eca7.jpg?shrink=130:130&_v=20260610181125,기계식,유선+무선,풀배열,45g,930,"전용동글(리시버), 블루투스",정보없음,RGB 백라이트,청우축,,,76331336,https://example.com/media,https://prod.danawa.com/info/?pcode=76331336&cate=112782,True
AULA F108 PRO 유무선 기계식 해외구매,AULA,55760,https://img.danuri.io/catalog-image/351/331/076/4482f824c6ea4d7da188f837e2e9eca7.jpg?shrink=130:130&_v=20260610181125,기계식,유선+무선,풀배열,45g,930,"전용동글(리시버), 블루투스",정보없음,RGB 백라이트,카라멜라떼축,카라멜 라떼,,76331351,https://example.com/media,https://prod.danawa.com/info/?pcode=76331351&cate=112782,True
AULA F108 PRO 유무선 기계식 해외구매,AULA,42900,https://img.danuri.io/catalog-image/351/331/076/4482f824c6ea4d7da188f837e2e9eca7.jpg?shrink=130:130&_v=20260610181125,기계식,유선+무선,풀배열,45g,930,"전용동글(리시버), 블루투스",정보없음,RGB 백라이트,풍령축,,,76331342,https://example.com/media,https://prod.danawa.com/info/?pcode=76331342&cate=112782,True
한성컴퓨터 TFG Magnetox 2XL 저소음,한성컴퓨터,94000,https://img.danuri.io/catalog-image/077/622/122/92f2dce9b5f8444b83a3dde5351146c5.jpg?shrink=130:130&_v=20260610124740,무접점 자석축,유선,텐키리스,35g,1042,유선,한/영 정각,RGB 백라이트,,,,122622077,https://example.com/media,https://prod.danawa.com/info/?pcode=122622077&cate=112782,True
로지텍 Pebble 2 Combo 무선 키보드 마우스 세트 (정품),로지텍,62910,https://img.danuri.io/catalog-image/624/753/029/d8aec51f223a4417b64dd9844d4cedbb.jpg?shrink=130:130&_v=20260610124800,펜타그래프,무선,미니,0g,415,[키보드] 블루투스,한/영 정각,없음,,,,29753624,https://example.com/media,https://prod.danawa.com/info/?pcode=29753624&cate=112782,True
CORSAIR 뱅가드 96 MLX 게이밍 무선 기계식,CORSAIR,257440,https://img.danuri.io/catalog-image/871/483/109/b6fd5765220648d980fe576f914e027a.jpg?shrink=130:130&_v=20260610181616,기계식,유선+무선,96키,45g,1167,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,109483871,https://example.com/media,https://prod.danawa.com/info/?pcode=109483871&cate=112782,True
CORSAIR 갤리온 100 SD 스트림덱 LCD 기계식,CORSAIR,491000,https://img.danuri.io/catalog-image/577/947/104/7e14d17430c04823bae6fe5606f2bd61.jpg?shrink=130:130&_v=20260610124840,기계식,유선,텐키리스,45g,1390,유선,영문 정각,RGB 백라이트,,,,104947577,https://example.com/media,https://prod.danawa.com/info/?pcode=104947577&cate=112782,True
앱코 NTP84,앱코,35000,https://img.danuri.io/catalog-image/015/692/108/a801688a9e54479fadd08651273a8cc1.jpg?shrink=130:130&_v=20260610124740,멤브레인,유선+무선,미니,45g,540,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,108692015,https://example.com/media,https://prod.danawa.com/info/?pcode=108692015&cate=112782,True
SPM PL108W 목새 유무선 기계식,SPM,84900,https://img.danuri.io/catalog-image/936/937/094/a414385c2fa548218c527e5b8e308717.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,풀배열,45g,1115,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,94937936,https://example.com/media,https://prod.danawa.com/info/?pcode=94937936&cate=112782,True
COX COS500 무선,COX,28000,https://img.danuri.io/catalog-image/551/319/077/610c59225d1d44ada752a5822251cae2.jpg?shrink=130:130&_v=20260610124732,멤브레인,무선,텐키리스,0g,286,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,77319551,https://example.com/media,https://prod.danawa.com/info/?pcode=77319551&cate=112782,True
앱코 AP87W 3모드 유무선 게이밍 기계식,앱코,59900,https://img.danuri.io/catalog-image/645/186/101/420c7fa4a1f14c07b8c8cb1764f03f32.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,텐키리스,40g,860,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,101186645,https://example.com/media,https://prod.danawa.com/info/?pcode=101186645&cate=112782,True
